img_number,spike position,spike time
68341,(12 12)to(14 14),-
68342,(12 12)to(14 14),-
68343,(12 12)to(14 14),-
68344,(12 12)to(14 14),-
68345,(12 12)to(14 14),-
68346,(12 12)to(14 14),4
68347,(12 12)to(14 14),-
68348,(12 12)to(14 14),-
68349,(12 12)to(14 14),-
68350,(12 12)to(14 14),-
68351,(12 12)to(14 14),-
68352,(12 12)to(14 14),-
68353,(12 12)to(14 14),-
68354,(12 12)to(14 14),-
68355,(12 12)to(14 14),6
68356,(12 12)to(14 14),4
68357,(12 12)to(14 14),-
68358,(12 12)to(14 14),-
68359,(12 12)to(14 14),-
68360,(12 12)to(14 14),-
68361,(12 12)to(14 14),-
68362,(12 12)to(14 14),-
68363,(12 12)to(14 14),4
68364,(12 12)to(14 14),-
68365,(12 12)to(14 14),-
68366,(12 12)to(14 14),-
68367,(12 12)to(14 14),-
68368,(12 12)to(14 14),-
68369,(12 12)to(14 14),-
68370,(12 12)to(14 14),-
68371,(12 12)to(14 14),-
68372,(12 12)to(14 14),-
68373,(12 12)to(14 14),4
68374,(12 12)to(14 14),-
68375,(12 12)to(14 14),-
68376,(12 12)to(14 14),-
68377,(12 12)to(14 14),-
68378,(12 12)to(14 14),-
68379,(12 12)to(14 14),-
68380,(12 12)to(14 14),5
68381,(12 12)to(14 14),-
68382,(12 12)to(14 14),-
68383,(12 12)to(14 14),-
68384,(12 12)to(14 14),-
68385,(12 12)to(14 14),-
68386,(12 12)to(14 14),-
68387,(12 12)to(14 14),-
68388,(12 12)to(14 14),-
68389,(12 12)to(14 14),-
68390,(12 12)to(14 14),-
68391,(12 12)to(14 14),-
68392,(12 12)to(14 14),-
68393,(12 12)to(14 14),-
68394,(12 12)to(14 14),-
68395,(12 12)to(14 14),-
68396,(12 12)to(14 14),-
68397,(12 12)to(14 14),-
68398,(12 12)to(14 14),-
68399,(12 12)to(14 14),-
68400,(12 12)to(14 14),-
68401,(12 12)to(14 14),6
68402,(12 12)to(14 14),-
68403,(12 12)to(14 14),6
68404,(12 12)to(14 14),-
68405,(12 12)to(14 14),-
68406,(12 12)to(14 14),-
68407,(12 12)to(14 14),6
68408,(12 12)to(14 14),-
68409,(12 12)to(14 14),-
68410,(12 12)to(14 14),4
68411,(12 12)to(14 14),-
68412,(12 12)to(14 14),-
68413,(12 12)to(14 14),-
68414,(12 12)to(14 14),-
68415,(12 12)to(14 14),-
68416,(12 12)to(14 14),-
68417,(12 12)to(14 14),-
68418,(12 12)to(14 14),-
68419,(12 12)to(14 14),-
68420,(12 12)to(14 14),-
68421,(12 12)to(14 14),-
68422,(12 12)to(14 14),-
68423,(12 12)to(14 14),-
68424,(12 12)to(14 14),-
68425,(12 12)to(14 14),-
68426,(12 12)to(14 14),-
68427,(12 12)to(14 14),-
68428,(12 12)to(14 14),-
68429,(12 12)to(14 14),-
68430,(12 12)to(14 14),-
68431,(12 12)to(14 14),-
68432,(12 12)to(14 14),-
68433,(12 12)to(14 14),-
68434,(12 12)to(14 14),-
68435,(12 12)to(14 14),-
68436,(12 12)to(14 14),-
68437,(12 12)to(14 14),-
68438,(12 12)to(14 14),-
68439,(12 12)to(14 14),-
68440,(12 12)to(14 14),-
68441,(12 12)to(14 14),-
68442,(12 12)to(14 14),-
68443,(12 12)to(14 14),-
68444,(12 12)to(14 14),-
68445,(12 12)to(14 14),5
68446,(12 12)to(14 14),-
68447,(12 12)to(14 14),-
68448,(12 12)to(14 14),-
68449,(12 12)to(14 14),-
68450,(12 12)to(14 14),-
68451,(12 12)to(14 14),-
68452,(12 12)to(14 14),-
68453,(12 12)to(14 14),-
68454,(12 12)to(14 14),-
68455,(12 12)to(14 14),-
68456,(12 12)to(14 14),-
68457,(12 12)to(14 14),-
68458,(12 12)to(14 14),-
68459,(12 12)to(14 14),-
68460,(12 12)to(14 14),-
68461,(12 12)to(14 14),-
68462,(12 12)to(14 14),-
68463,(12 12)to(14 14),-
68464,(12 12)to(14 14),-
68465,(12 12)to(14 14),-
68466,(12 12)to(14 14),-
68467,(12 12)to(14 14),-
68468,(12 12)to(14 14),-
68469,(12 12)to(14 14),-
68470,(12 12)to(14 14),6
68471,(12 12)to(14 14),-
68472,(12 12)to(14 14),-
68473,(12 12)to(14 14),-
68474,(12 12)to(14 14),-
68475,(12 12)to(14 14),-
68476,(12 12)to(14 14),-
68477,(12 12)to(14 14),-
68478,(12 12)to(14 14),-
68479,(12 12)to(14 14),-
68480,(12 12)to(14 14),-
68481,(12 12)to(14 14),5
68482,(12 12)to(14 14),-
68483,(12 12)to(14 14),-
68484,(12 12)to(14 14),-
68485,(12 12)to(14 14),-
68486,(12 12)to(14 14),-
68487,(12 12)to(14 14),-
68488,(12 12)to(14 14),-
68489,(12 12)to(14 14),-
68490,(12 12)to(14 14),5
68491,(12 12)to(14 14),-
68492,(12 12)to(14 14),-
68493,(12 12)to(14 14),-
68494,(12 12)to(14 14),-
68495,(12 12)to(14 14),-
68496,(12 12)to(14 14),-
68497,(12 12)to(14 14),-
68498,(12 12)to(14 14),-
68499,(12 12)to(14 14),-
68500,(12 12)to(14 14),-
68501,(12 12)to(14 14),-
68502,(12 12)to(14 14),4
68503,(12 12)to(14 14),-
68504,(12 12)to(14 14),-
68505,(12 12)to(14 14),-
68506,(12 12)to(14 14),5
68507,(12 12)to(14 14),-
68508,(12 12)to(14 14),-
68509,(12 12)to(14 14),-
68510,(12 12)to(14 14),-
68511,(12 12)to(14 14),-
68512,(12 12)to(14 14),-
68513,(12 12)to(14 14),-
68514,(12 12)to(14 14),-
68515,(12 12)to(14 14),-
68516,(12 12)to(14 14),-
68517,(12 12)to(14 14),-
68518,(12 12)to(14 14),-
68519,(12 12)to(14 14),-
68520,(12 12)to(14 14),-
68521,(12 12)to(14 14),-
68522,(12 12)to(14 14),5
68523,(12 12)to(14 14),-
68524,(12 12)to(14 14),-
68525,(12 12)to(14 14),-
68526,(12 12)to(14 14),-
68527,(12 12)to(14 14),-
68528,(12 12)to(14 14),-
68529,(12 12)to(14 14),-
68530,(12 12)to(14 14),-
68531,(12 12)to(14 14),-
68532,(12 12)to(14 14),-
68533,(12 12)to(14 14),-
68534,(12 12)to(14 14),5
68535,(12 12)to(14 14),-
68536,(12 12)to(14 14),-
68537,(12 12)to(14 14),-
68538,(12 12)to(14 14),-
68539,(12 12)to(14 14),-
68540,(12 12)to(14 14),-
68541,(12 12)to(14 14),-
68542,(12 12)to(14 14),-
68543,(12 12)to(14 14),-
68544,(12 12)to(14 14),-
68545,(12 12)to(14 14),-
68546,(12 12)to(14 14),-
68547,(12 12)to(14 14),-
68548,(12 12)to(14 14),-
68549,(12 12)to(14 14),-
68550,(12 12)to(14 14),-
68551,(12 12)to(14 14),-
68552,(12 12)to(14 14),-
68553,(12 12)to(14 14),-
68554,(12 12)to(14 14),-
68555,(12 12)to(14 14),-
68556,(12 12)to(14 14),-
68557,(12 12)to(14 14),-
68558,(12 12)to(14 14),-
68559,(12 12)to(14 14),-
68560,(12 12)to(14 14),5
68561,(12 12)to(14 14),-
68562,(12 12)to(14 14),-
68563,(12 12)to(14 14),-
68564,(12 12)to(14 14),-
68565,(12 12)to(14 14),-
68566,(12 12)to(14 14),-
68567,(12 12)to(14 14),-
68568,(12 12)to(14 14),-
68569,(12 12)to(14 14),-
68570,(12 12)to(14 14),-
68571,(12 12)to(14 14),-
68572,(12 12)to(14 14),-
68573,(12 12)to(14 14),-
68574,(12 12)to(14 14),-
68575,(12 12)to(14 14),-
68576,(12 12)to(14 14),-
68577,(12 12)to(14 14),5
68578,(12 12)to(14 14),-
68579,(12 12)to(14 14),-
68580,(12 12)to(14 14),-
68581,(12 12)to(14 14),-
68582,(12 12)to(14 14),-
68583,(12 12)to(14 14),-
68584,(12 12)to(14 14),-
68585,(12 12)to(14 14),-
68586,(12 12)to(14 14),-
68587,(12 12)to(14 14),-
68588,(12 12)to(14 14),-
68589,(12 12)to(14 14),-
68590,(12 12)to(14 14),-
68591,(12 12)to(14 14),-
68592,(12 12)to(14 14),-
68593,(12 12)to(14 14),-
68594,(12 12)to(14 14),-
68595,(12 12)to(14 14),-
68596,(12 12)to(14 14),-
68597,(12 12)to(14 14),-
68598,(12 12)to(14 14),-
68599,(12 12)to(14 14),-
68600,(12 12)to(14 14),5
68601,(12 12)to(14 14),-
68602,(12 12)to(14 14),-
68603,(12 12)to(14 14),-
68604,(12 12)to(14 14),-
68605,(12 12)to(14 14),-
68606,(12 12)to(14 14),-
68607,(12 12)to(14 14),-
68608,(12 12)to(14 14),-
68609,(12 12)to(14 14),5
68610,(12 12)to(14 14),6
68611,(12 12)to(14 14),-
68612,(12 12)to(14 14),-
68613,(12 12)to(14 14),-
68614,(12 12)to(14 14),6
68615,(12 12)to(14 14),-
68616,(12 12)to(14 14),-
68617,(12 12)to(14 14),5
68618,(12 12)to(14 14),5
68619,(12 12)to(14 14),-
68620,(12 12)to(14 14),5
68621,(12 12)to(14 14),-
68622,(12 12)to(14 14),-
68623,(12 12)to(14 14),-
68624,(12 12)to(14 14),5
68625,(12 12)to(14 14),-
68626,(12 12)to(14 14),-
68627,(12 12)to(14 14),-
68628,(12 12)to(14 14),5
68629,(12 12)to(14 14),-
68630,(12 12)to(14 14),-
68631,(12 12)to(14 14),-
68632,(12 12)to(14 14),-
68633,(12 12)to(14 14),-
68634,(12 12)to(14 14),-
68635,(12 12)to(14 14),-
68636,(12 12)to(14 14),-
68637,(12 12)to(14 14),5
68638,(12 12)to(14 14),-
68639,(12 12)to(14 14),-
68640,(12 12)to(14 14),-
68641,(12 12)to(14 14),-
68642,(12 12)to(14 14),-
68643,(12 12)to(14 14),-
68644,(12 12)to(14 14),-
68645,(12 12)to(14 14),-
68646,(12 12)to(14 14),-
68647,(12 12)to(14 14),-
68648,(12 12)to(14 14),-
68649,(12 12)to(14 14),-
68650,(12 12)to(14 14),-
68651,(12 12)to(14 14),-
68652,(12 12)to(14 14),-
68653,(12 12)to(14 14),-
68654,(12 12)to(14 14),-
68655,(12 12)to(14 14),-
68656,(12 12)to(14 14),-
68657,(12 12)to(14 14),-
68658,(12 12)to(14 14),-
68659,(12 12)to(14 14),-
68660,(12 12)to(14 14),-
68661,(12 12)to(14 14),-
68662,(12 12)to(14 14),-
68663,(12 12)to(14 14),-
68664,(12 12)to(14 14),-
68665,(12 12)to(14 14),-
68666,(12 12)to(14 14),-
68667,(12 12)to(14 14),-
68668,(12 12)to(14 14),-
68669,(12 12)to(14 14),-
68670,(12 12)to(14 14),-
68671,(12 12)to(14 14),-
68672,(12 12)to(14 14),-
68673,(12 12)to(14 14),-
68674,(12 12)to(14 14),-
68675,(12 12)to(14 14),-
68676,(12 12)to(14 14),-
68677,(12 12)to(14 14),-
68678,(12 12)to(14 14),-
68679,(12 12)to(14 14),-
68680,(12 12)to(14 14),-
68681,(12 12)to(14 14),-
68682,(12 12)to(14 14),-
68683,(12 12)to(14 14),-
68684,(12 12)to(14 14),-
68685,(12 12)to(14 14),-
68686,(12 12)to(14 14),-
68687,(12 12)to(14 14),-
68688,(12 12)to(14 14),-
68689,(12 12)to(14 14),5
68690,(12 12)to(14 14),-
68691,(12 12)to(14 14),-
68692,(12 12)to(14 14),-
68693,(12 12)to(14 14),-
68694,(12 12)to(14 14),-
68695,(12 12)to(14 14),-
68696,(12 12)to(14 14),-
68697,(12 12)to(14 14),-
68698,(12 12)to(14 14),-
68699,(12 12)to(14 14),-
68700,(12 12)to(14 14),-
68701,(12 12)to(14 14),5
68702,(12 12)to(14 14),-
68703,(12 12)to(14 14),-
68704,(12 12)to(14 14),-
68705,(12 12)to(14 14),-
68706,(12 12)to(14 14),-
68707,(12 12)to(14 14),-
68708,(12 12)to(14 14),-
68709,(12 12)to(14 14),-
68710,(12 12)to(14 14),-
68711,(12 12)to(14 14),-
68712,(12 12)to(14 14),-
68713,(12 12)to(14 14),-
68714,(12 12)to(14 14),-
68715,(12 12)to(14 14),-
68716,(12 12)to(14 14),-
68717,(12 12)to(14 14),-
68718,(12 12)to(14 14),-
68719,(12 12)to(14 14),-
68720,(12 12)to(14 14),-
68721,(12 12)to(14 14),-
68722,(12 12)to(14 14),-
68723,(12 12)to(14 14),-
68724,(12 12)to(14 14),-
68725,(12 12)to(14 14),-
68726,(12 12)to(14 14),-
68727,(12 12)to(14 14),-
68728,(12 12)to(14 14),-
68729,(12 12)to(14 14),-
68730,(12 12)to(14 14),5
68731,(12 12)to(14 14),-
68732,(12 12)to(14 14),-
68733,(12 12)to(14 14),-
68734,(12 12)to(14 14),-
68735,(12 12)to(14 14),-
68736,(12 12)to(14 14),-
68737,(12 12)to(14 14),5
68738,(12 12)to(14 14),-
68739,(12 12)to(14 14),-
68740,(12 12)to(14 14),-
68741,(12 12)to(14 14),-
68742,(12 12)to(14 14),-
68743,(12 12)to(14 14),-
68744,(12 12)to(14 14),-
68745,(12 12)to(14 14),-
68746,(12 12)to(14 14),-
68747,(12 12)to(14 14),-
68748,(12 12)to(14 14),-
68749,(12 12)to(14 14),-
68750,(12 12)to(14 14),-
68751,(12 12)to(14 14),-
68752,(12 12)to(14 14),-
68753,(12 12)to(14 14),-
68754,(12 12)to(14 14),-
68755,(12 12)to(14 14),6
68756,(12 12)to(14 14),5
68757,(12 12)to(14 14),-
68758,(12 12)to(14 14),-
68759,(12 12)to(14 14),-
68760,(12 12)to(14 14),-
68761,(12 12)to(14 14),-
68762,(12 12)to(14 14),-
68763,(12 12)to(14 14),-
68764,(12 12)to(14 14),-
68765,(12 12)to(14 14),-
68766,(12 12)to(14 14),-
68767,(12 12)to(14 14),-
68768,(12 12)to(14 14),-
68769,(12 12)to(14 14),-
68770,(12 12)to(14 14),-
68771,(12 12)to(14 14),-
68772,(12 12)to(14 14),-
68773,(12 12)to(14 14),-
68774,(12 12)to(14 14),-
68775,(12 12)to(14 14),-
68776,(12 12)to(14 14),-
68777,(12 12)to(14 14),-
68778,(12 12)to(14 14),-
68779,(12 12)to(14 14),5
68780,(12 12)to(14 14),5
68781,(12 12)to(14 14),-
68782,(12 12)to(14 14),6
68783,(12 12)to(14 14),-
68784,(12 12)to(14 14),-
68785,(12 12)to(14 14),5
68786,(12 12)to(14 14),-
68787,(12 12)to(14 14),6
68788,(12 12)to(14 14),-
68789,(12 12)to(14 14),-
68790,(12 12)to(14 14),-
68791,(12 12)to(14 14),-
68792,(12 12)to(14 14),-
68793,(12 12)to(14 14),5
68794,(12 12)to(14 14),-
68795,(12 12)to(14 14),6
68796,(12 12)to(14 14),5
68797,(12 12)to(14 14),-
68798,(12 12)to(14 14),-
68799,(12 12)to(14 14),-
68800,(12 12)to(14 14),-
68801,(12 12)to(14 14),-
68802,(12 12)to(14 14),-
68803,(12 12)to(14 14),-
68804,(12 12)to(14 14),-
68805,(12 12)to(14 14),-
68806,(12 12)to(14 14),-
68807,(12 12)to(14 14),-
68808,(12 12)to(14 14),-
68809,(12 12)to(14 14),-
68810,(12 12)to(14 14),-
68811,(12 12)to(14 14),-
68812,(12 12)to(14 14),-
68813,(12 12)to(14 14),-
68814,(12 12)to(14 14),-
68815,(12 12)to(14 14),4
68816,(12 12)to(14 14),-
68817,(12 12)to(14 14),-
68818,(12 12)to(14 14),-
68819,(12 12)to(14 14),-
68820,(12 12)to(14 14),-
68821,(12 12)to(14 14),-
68822,(12 12)to(14 14),-
68823,(12 12)to(14 14),-
68824,(12 12)to(14 14),-
68825,(12 12)to(14 14),-
68826,(12 12)to(14 14),-
68827,(12 12)to(14 14),-
68828,(12 12)to(14 14),-
68829,(12 12)to(14 14),-
68830,(12 12)to(14 14),-
68831,(12 12)to(14 14),-
68832,(12 12)to(14 14),-
68833,(12 12)to(14 14),-
68834,(12 12)to(14 14),-
68835,(12 12)to(14 14),-
68836,(12 12)to(14 14),-
68837,(12 12)to(14 14),-
68838,(12 12)to(14 14),-
68839,(12 12)to(14 14),-
68840,(12 12)to(14 14),-
68841,(12 12)to(14 14),-
68842,(12 12)to(14 14),-
68843,(12 12)to(14 14),-
68844,(12 12)to(14 14),-
68845,(12 12)to(14 14),-
68846,(12 12)to(14 14),-
68847,(12 12)to(14 14),6
68848,(12 12)to(14 14),-
68849,(12 12)to(14 14),-
68850,(12 12)to(14 14),-
68851,(12 12)to(14 14),-
68852,(12 12)to(14 14),-
68853,(12 12)to(14 14),-
68854,(12 12)to(14 14),-
68855,(12 12)to(14 14),-
68856,(12 12)to(14 14),-
68857,(12 12)to(14 14),-
68858,(12 12)to(14 14),-
68859,(12 12)to(14 14),-
68860,(12 12)to(14 14),-
68861,(12 12)to(14 14),-
68862,(12 12)to(14 14),-
68863,(12 12)to(14 14),-
68864,(12 12)to(14 14),-
68865,(12 12)to(14 14),-
68866,(12 12)to(14 14),-
68867,(12 12)to(14 14),5
68868,(12 12)to(14 14),6
68869,(12 12)to(14 14),-
68870,(12 12)to(14 14),-
68871,(12 12)to(14 14),-
68872,(12 12)to(14 14),-
68873,(12 12)to(14 14),-
68874,(12 12)to(14 14),-
68875,(12 12)to(14 14),-
68876,(12 12)to(14 14),-
68877,(12 12)to(14 14),-
68878,(12 12)to(14 14),-
68879,(12 12)to(14 14),5
68880,(12 12)to(14 14),-
68881,(12 12)to(14 14),-
68882,(12 12)to(14 14),-
68883,(12 12)to(14 14),-
68884,(12 12)to(14 14),-
68885,(12 12)to(14 14),-
68886,(12 12)to(14 14),-
68887,(12 12)to(14 14),-
68888,(12 12)to(14 14),-
68889,(12 12)to(14 14),-
68890,(12 12)to(14 14),-
68891,(12 12)to(14 14),-
68892,(12 12)to(14 14),-
68893,(12 12)to(14 14),-
68894,(12 12)to(14 14),-
68895,(12 12)to(14 14),-
68896,(12 12)to(14 14),-
68897,(12 12)to(14 14),-
68898,(12 12)to(14 14),-
68899,(12 12)to(14 14),5
68900,(12 12)to(14 14),-
68901,(12 12)to(14 14),5
68902,(12 12)to(14 14),-
68903,(12 12)to(14 14),-
68904,(12 12)to(14 14),-
68905,(12 12)to(14 14),5
68906,(12 12)to(14 14),-
68907,(12 12)to(14 14),-
68908,(12 12)to(14 14),-
68909,(12 12)to(14 14),-
68910,(12 12)to(14 14),-
68911,(12 12)to(14 14),-
68912,(12 12)to(14 14),-
68913,(12 12)to(14 14),-
68914,(12 12)to(14 14),-
68915,(12 12)to(14 14),-
68916,(12 12)to(14 14),-
68917,(12 12)to(14 14),-
68918,(12 12)to(14 14),-
68919,(12 12)to(14 14),-
68920,(12 12)to(14 14),-
68921,(12 12)to(14 14),-
68922,(12 12)to(14 14),-
68923,(12 12)to(14 14),-
68924,(12 12)to(14 14),-
68925,(12 12)to(14 14),-
68926,(12 12)to(14 14),-
68927,(12 12)to(14 14),-
68928,(12 12)to(14 14),-
68929,(12 12)to(14 14),-
68930,(12 12)to(14 14),-
68931,(12 12)to(14 14),-
68932,(12 12)to(14 14),-
68933,(12 12)to(14 14),5
68934,(12 12)to(14 14),-
68935,(12 12)to(14 14),-
68936,(12 12)to(14 14),-
68937,(12 12)to(14 14),5
68938,(12 12)to(14 14),-
68939,(12 12)to(14 14),-
68940,(12 12)to(14 14),-
68941,(12 12)to(14 14),-
68942,(12 12)to(14 14),-
68943,(12 12)to(14 14),-
68944,(12 12)to(14 14),-
68945,(12 12)to(14 14),-
68946,(12 12)to(14 14),-
68947,(12 12)to(14 14),-
68948,(12 12)to(14 14),-
68949,(12 12)to(14 14),6
68950,(12 12)to(14 14),-
68951,(12 12)to(14 14),-
68952,(12 12)to(14 14),-
68953,(12 12)to(14 14),-
68954,(12 12)to(14 14),-
68955,(12 12)to(14 14),-
68956,(12 12)to(14 14),-
68957,(12 12)to(14 14),-
68958,(12 12)to(14 14),-
68959,(12 12)to(14 14),-
68960,(12 12)to(14 14),-
68961,(12 12)to(14 14),-
68962,(12 12)to(14 14),-
68963,(12 12)to(14 14),-
68964,(12 12)to(14 14),-
68965,(12 12)to(14 14),-
68966,(12 12)to(14 14),-
68967,(12 12)to(14 14),-
68968,(12 12)to(14 14),-
68969,(12 12)to(14 14),-
68970,(12 12)to(14 14),-
68971,(12 12)to(14 14),-
68972,(12 12)to(14 14),-
68973,(12 12)to(14 14),-
68974,(12 12)to(14 14),-
68975,(12 12)to(14 14),-
68976,(12 12)to(14 14),-
68977,(12 12)to(14 14),-
68978,(12 12)to(14 14),-
68979,(12 12)to(14 14),-
68980,(12 12)to(14 14),-
68981,(12 12)to(14 14),-
68982,(12 12)to(14 14),-
68983,(12 12)to(14 14),-
68984,(12 12)to(14 14),-
68985,(12 12)to(14 14),-
68986,(12 12)to(14 14),-
68987,(12 12)to(14 14),-
68988,(12 12)to(14 14),-
68989,(12 12)to(14 14),-
68990,(12 12)to(14 14),6
68991,(12 12)to(14 14),-
68992,(12 12)to(14 14),-
68993,(12 12)to(14 14),-
68994,(12 12)to(14 14),-
68995,(12 12)to(14 14),-
68996,(12 12)to(14 14),5
68997,(12 12)to(14 14),-
68998,(12 12)to(14 14),-
68999,(12 12)to(14 14),-
69000,(12 12)to(14 14),-
69001,(12 12)to(14 14),-
69002,(12 12)to(14 14),5
69003,(12 12)to(14 14),-
69004,(12 12)to(14 14),-
69005,(12 12)to(14 14),-
69006,(12 12)to(14 14),-
69007,(12 12)to(14 14),5
69008,(12 12)to(14 14),-
69009,(12 12)to(14 14),-
69010,(12 12)to(14 14),-
69011,(12 12)to(14 14),-
69012,(12 12)to(14 14),-
69013,(12 12)to(14 14),-
69014,(12 12)to(14 14),-
69015,(12 12)to(14 14),-
69016,(12 12)to(14 14),-
69017,(12 12)to(14 14),5
69018,(12 12)to(14 14),-
69019,(12 12)to(14 14),-
69020,(12 12)to(14 14),-
69021,(12 12)to(14 14),-
69022,(12 12)to(14 14),-
69023,(12 12)to(14 14),-
69024,(12 12)to(14 14),-
69025,(12 12)to(14 14),-
69026,(12 12)to(14 14),-
69027,(12 12)to(14 14),-
69028,(12 12)to(14 14),-
69029,(12 12)to(14 14),-
69030,(12 12)to(14 14),-
69031,(12 12)to(14 14),-
69032,(12 12)to(14 14),-
69033,(12 12)to(14 14),-
69034,(12 12)to(14 14),-
69035,(12 12)to(14 14),-
69036,(12 12)to(14 14),-
69037,(12 12)to(14 14),-
69038,(12 12)to(14 14),-
69039,(12 12)to(14 14),5
69040,(12 12)to(14 14),-
69041,(12 12)to(14 14),-
69042,(12 12)to(14 14),-
69043,(12 12)to(14 14),4
69044,(12 12)to(14 14),-
69045,(12 12)to(14 14),5
69046,(12 12)to(14 14),-
69047,(12 12)to(14 14),-
69048,(12 12)to(14 14),-
69049,(12 12)to(14 14),-
69050,(12 12)to(14 14),-
69051,(12 12)to(14 14),-
69052,(12 12)to(14 14),-
69053,(12 12)to(14 14),-
69054,(12 12)to(14 14),-
69055,(12 12)to(14 14),-
69056,(12 12)to(14 14),6
69057,(12 12)to(14 14),-
69058,(12 12)to(14 14),5
69059,(12 12)to(14 14),-
69060,(12 12)to(14 14),-
69061,(12 12)to(14 14),-
69062,(12 12)to(14 14),-
69063,(12 12)to(14 14),-
69064,(12 12)to(14 14),-
69065,(12 12)to(14 14),-
69066,(12 12)to(14 14),-
69067,(12 12)to(14 14),5
69068,(12 12)to(14 14),-
69069,(12 12)to(14 14),-
69070,(12 12)to(14 14),-
69071,(12 12)to(14 14),4
69072,(12 12)to(14 14),-
69073,(12 12)to(14 14),5
69074,(12 12)to(14 14),-
69075,(12 12)to(14 14),6
69076,(12 12)to(14 14),-
69077,(12 12)to(14 14),-
69078,(12 12)to(14 14),-
69079,(12 12)to(14 14),5
69080,(12 12)to(14 14),-
69081,(12 12)to(14 14),4
69082,(12 12)to(14 14),-
69083,(12 12)to(14 14),-
69084,(12 12)to(14 14),-
69085,(12 12)to(14 14),-
69086,(12 12)to(14 14),-
69087,(12 12)to(14 14),-
69088,(12 12)to(14 14),6
69089,(12 12)to(14 14),-
69090,(12 12)to(14 14),-
69091,(12 12)to(14 14),-
69092,(12 12)to(14 14),5
69093,(12 12)to(14 14),-
69094,(12 12)to(14 14),-
69095,(12 12)to(14 14),-
69096,(12 12)to(14 14),-
69097,(12 12)to(14 14),-
69098,(12 12)to(14 14),-
69099,(12 12)to(14 14),-
69100,(12 12)to(14 14),-
69101,(12 12)to(14 14),-
69102,(12 12)to(14 14),-
69103,(12 12)to(14 14),-
69104,(12 12)to(14 14),-
69105,(12 12)to(14 14),-
69106,(12 12)to(14 14),-
69107,(12 12)to(14 14),5
69108,(12 12)to(14 14),-
69109,(12 12)to(14 14),4
69110,(12 12)to(14 14),-
69111,(12 12)to(14 14),-
69112,(12 12)to(14 14),-
69113,(12 12)to(14 14),-
69114,(12 12)to(14 14),-
69115,(12 12)to(14 14),-
69116,(12 12)to(14 14),-
69117,(12 12)to(14 14),-
69118,(12 12)to(14 14),-
69119,(12 12)to(14 14),-
69120,(12 12)to(14 14),-
69121,(12 12)to(14 14),-
69122,(12 12)to(14 14),4
69123,(12 12)to(14 14),5
69124,(12 12)to(14 14),4
69125,(12 12)to(14 14),-
69126,(12 12)to(14 14),-
69127,(12 12)to(14 14),-
69128,(12 12)to(14 14),-
69129,(12 12)to(14 14),-
69130,(12 12)to(14 14),-
69131,(12 12)to(14 14),-
69132,(12 12)to(14 14),-
69133,(12 12)to(14 14),-
69134,(12 12)to(14 14),-
69135,(12 12)to(14 14),6
69136,(12 12)to(14 14),-
69137,(12 12)to(14 14),-
69138,(12 12)to(14 14),-
69139,(12 12)to(14 14),-
69140,(12 12)to(14 14),-
69141,(12 12)to(14 14),-
69142,(12 12)to(14 14),-
69143,(12 12)to(14 14),-
69144,(12 12)to(14 14),-
69145,(12 12)to(14 14),-
69146,(12 12)to(14 14),-
69147,(12 12)to(14 14),5
69148,(12 12)to(14 14),-
69149,(12 12)to(14 14),-
69150,(12 12)to(14 14),-
69151,(12 12)to(14 14),-
69152,(12 12)to(14 14),-
69153,(12 12)to(14 14),-
69154,(12 12)to(14 14),-
69155,(12 12)to(14 14),-
69156,(12 12)to(14 14),-
69157,(12 12)to(14 14),-
69158,(12 12)to(14 14),-
69159,(12 12)to(14 14),-
69160,(12 12)to(14 14),-
69161,(12 12)to(14 14),-
69162,(12 12)to(14 14),4
69163,(12 12)to(14 14),-
69164,(12 12)to(14 14),-
69165,(12 12)to(14 14),-
69166,(12 12)to(14 14),5
69167,(12 12)to(14 14),4
69168,(12 12)to(14 14),-
69169,(12 12)to(14 14),-
69170,(12 12)to(14 14),-
69171,(12 12)to(14 14),-
69172,(12 12)to(14 14),-
69173,(12 12)to(14 14),-
69174,(12 12)to(14 14),-
69175,(12 12)to(14 14),-
69176,(12 12)to(14 14),-
69177,(12 12)to(14 14),-
69178,(12 12)to(14 14),-
69179,(12 12)to(14 14),-
69180,(12 12)to(14 14),-
69181,(12 12)to(14 14),-
69182,(12 12)to(14 14),-
69183,(12 12)to(14 14),-
69184,(12 12)to(14 14),-
69185,(12 12)to(14 14),-
69186,(12 12)to(14 14),-
69187,(12 12)to(14 14),-
69188,(12 12)to(14 14),-
69189,(12 12)to(14 14),-
69190,(12 12)to(14 14),-
69191,(12 12)to(14 14),-
69192,(12 12)to(14 14),-
69193,(12 12)to(14 14),-
69194,(12 12)to(14 14),-
69195,(12 12)to(14 14),6
69196,(12 12)to(14 14),-
69197,(12 12)to(14 14),-
69198,(12 12)to(14 14),-
69199,(12 12)to(14 14),-
69200,(12 12)to(14 14),5
69201,(12 12)to(14 14),-
69202,(12 12)to(14 14),-
69203,(12 12)to(14 14),-
69204,(12 12)to(14 14),-
69205,(12 12)to(14 14),-
69206,(12 12)to(14 14),-
69207,(12 12)to(14 14),-
69208,(12 12)to(14 14),-
69209,(12 12)to(14 14),-
69210,(12 12)to(14 14),-
69211,(12 12)to(14 14),-
69212,(12 12)to(14 14),-
69213,(12 12)to(14 14),-
69214,(12 12)to(14 14),5
